index,path,bank,size,census_blob_sha1,actual_blob_sha1,blob_match,status,detail,elapsed_ms,engine_commit,sample_rate
1388,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Experiminimalism.fxp,contributor,35271,882bb184d720b45cdd70a5104bc41e766b575101,882bb184d720b45cdd70a5104bc41e766b575101,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1389,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Gliding.fxp,contributor,34592,4e3e583b199982b91fba616877d4e025ad235090,4e3e583b199982b91fba616877d4e025ad235090,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1390,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Glissabout.fxp,contributor,31619,31caf7df0ebf82c186cac4bf3b7f81a14c273e74,31caf7df0ebf82c186cac4bf3b7f81a14c273e74,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1391,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Hauntology.fxp,contributor,34392,a8b106a81d37b72aa58f684a2becf105037258c3,a8b106a81d37b72aa58f684a2becf105037258c3,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1392,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Moire 1.fxp,contributor,32606,73ebcb2cc9b28475f6fad4447e0ab0350a91e5c0,73ebcb2cc9b28475f6fad4447e0ab0350a91e5c0,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1393,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Moire 2.fxp,contributor,33253,30e760cc31d102dea4fe8bbc62a87b0c3dbe2bd0,30e760cc31d102dea4fe8bbc62a87b0c3dbe2bd0,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1394,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Outerscapes.fxp,contributor,38430,57cf9ad0041ffd9d6144f6ea48d79a082a0c11e7,57cf9ad0041ffd9d6144f6ea48d79a082a0c11e7,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1395,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Parting Skies.fxp,contributor,31954,3aec9dc35b3a025e0276e0b7ce475b02180c4918,3aec9dc35b3a025e0276e0b7ce475b02180c4918,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1396,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Returning.fxp,contributor,30740,b2d53cdaa6d253df57527f0bcf2d1299dcfe1b0c,b2d53cdaa6d253df57527f0bcf2d1299dcfe1b0c,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1397,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Sympathetic Vibes.fxp,contributor,97218,108ff80c2392fddeef47fc479b75d38e8688e6e9,108ff80c2392fddeef47fc479b75d38e8688e6e9,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1398,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Twisted Nimbus.fxp,contributor,30825,9f92fc39139a8109628136dfddc7a5acb807e5d0,9f92fc39139a8109628136dfddc7a5acb807e5d0,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1399,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Wave Sequencing.fxp,contributor,37190,83b665ecd687749210bdae690e535b7b6ab4740b,83b665ecd687749210bdae690e535b7b6ab4740b,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1400,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/Whale Communion.fxp,contributor,34351,8e1e0d363fbbfa18b815a0dec58ffef4b8efa2db,8e1e0d363fbbfa18b815a0dec58ffef4b8efa2db,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1401,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/X-Wave Minimalism.fxp,contributor,36081,f3a001397f41a563edfe7ef68bde5c53deed18d7,f3a001397f41a563edfe7ef68bde5c53deed18d7,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1402,resources/data/patches_3rdparty/Jacky Ligon/Soundscapes/XTease.fxp,contributor,36018,f547737e4f4bb797dd7cb009583dcdffc7eae424,f547737e4f4bb797dd7cb009583dcdffc7eae424,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1403,resources/data/patches_3rdparty/Jacky Ligon/Splits/Bass Pad + Chorus Pad.fxp,contributor,32086,7a4829bf90f24529bbf8da10f8ae33593b753fa9,7a4829bf90f24529bbf8da10f8ae33593b753fa9,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1404,resources/data/patches_3rdparty/Jacky Ligon/Splits/Bass Seq + Synth Pad.fxp,contributor,36872,76818ffa7e28abc1aad8769c83b4803bf5f89282,76818ffa7e28abc1aad8769c83b4803bf5f89282,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1405,resources/data/patches_3rdparty/Jacky Ligon/Splits/Bright Pad + Slow String.fxp,contributor,33669,c0ee366cc5c8259459b5011ab4ff4d90ef83f207,c0ee366cc5c8259459b5011ab4ff4d90ef83f207,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1406,resources/data/patches_3rdparty/Jacky Ligon/Splits/Rate Mod Pad + Slow Mod Pad.fxp,contributor,64244,bc3195913b3f8e3a6d466b73dd0520bdff630308,bc3195913b3f8e3a6d466b73dd0520bdff630308,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1407,resources/data/patches_3rdparty/Jacky Ligon/Splits/Reverse Pad + Swirl Pad.fxp,contributor,30580,9751f10b268f02b076a2d48b2537c7a057ab02eb,9751f10b268f02b076a2d48b2537c7a057ab02eb,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1408,resources/data/patches_3rdparty/Jacky Ligon/Splits/Soft Bass Pad + Saw Pad.fxp,contributor,92256,99e51634a060e2ace76158728b75d8bcf1866b4d,99e51634a060e2ace76158728b75d8bcf1866b4d,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1409,resources/data/patches_3rdparty/Jacky Ligon/Splits/String Bass + Resonant Pad.fxp,contributor,32199,ce5a1e0c6029fdc87aab80fc7cb33f7efb27c867,ce5a1e0c6029fdc87aab80fc7cb33f7efb27c867,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1410,resources/data/patches_3rdparty/Jacky Ligon/Strings/Bowed Psaltery.fxp,contributor,30325,243e310f597fa6f2b3e096f099279f34d39ccf00,243e310f597fa6f2b3e096f099279f34d39ccf00,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1411,resources/data/patches_3rdparty/Jacky Ligon/Strings/Clavichord.fxp,contributor,29045,02d768f3ab3c3e64c86b0a758e9ff460da4ce51f,02d768f3ab3c3e64c86b0a758e9ff460da4ce51f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1412,resources/data/patches_3rdparty/Jacky Ligon/Strings/Hammered Dulcimer.fxp,contributor,31349,6e3953dd83db43220db2237153060d51227bc9a2,6e3953dd83db43220db2237153060d51227bc9a2,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1413,resources/data/patches_3rdparty/Jacky Ligon/Strings/Piano Fictions.fxp,contributor,31240,b2e7a9c8c32e396aad2ab8e611fa14ba38c609a7,b2e7a9c8c32e396aad2ab8e611fa14ba38c609a7,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1414,resources/data/patches_3rdparty/Jacky Ligon/Strings/Santoor.fxp,contributor,31146,8c3f8293f0e6e4bae8c420c3637c1aebf1100026,8c3f8293f0e6e4bae8c420c3637c1aebf1100026,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1415,resources/data/patches_3rdparty/Jacky Ligon/Strings/Stringed Traditions.fxp,contributor,30620,83618a788008935cd07585ff627f5f3b7b6f7940,83618a788008935cd07585ff627f5f3b7b6f7940,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1416,resources/data/patches_3rdparty/Jacky Ligon/Templates/Alias.fxp,contributor,36719,878cb119fce0add7f64bfc2e2ec03ea3f13d9f93,878cb119fce0add7f64bfc2e2ec03ea3f13d9f93,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1417,resources/data/patches_3rdparty/Jacky Ligon/Templates/Classic.fxp,contributor,36534,c177fa9b8f9aafb7a2b9f35ccb1771279fe23b4d,c177fa9b8f9aafb7a2b9f35ccb1771279fe23b4d,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1418,resources/data/patches_3rdparty/Jacky Ligon/Templates/FM2.fxp,contributor,36276,204230938c8f465ac2770e1fbf7af0fc302e83a1,204230938c8f465ac2770e1fbf7af0fc302e83a1,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1419,resources/data/patches_3rdparty/Jacky Ligon/Templates/FM3.fxp,contributor,37342,2e5c79a949a0fc5ceb42f2821a9009e4056bc374,2e5c79a949a0fc5ceb42f2821a9009e4056bc374,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1420,resources/data/patches_3rdparty/Jacky Ligon/Templates/Modern.fxp,contributor,35483,dc6c115e084bc9dd94a04c081f6b6d78b1e0b8f6,dc6c115e084bc9dd94a04c081f6b6d78b1e0b8f6,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1421,resources/data/patches_3rdparty/Jacky Ligon/Templates/S&H Noise.fxp,contributor,36465,dbe327b5132bb45cb28e3ef2966d2e14b5136020,dbe327b5132bb45cb28e3ef2966d2e14b5136020,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1422,resources/data/patches_3rdparty/Jacky Ligon/Templates/Sine.fxp,contributor,35067,17455390e2e06da0c6025d875028bb745780dc20,17455390e2e06da0c6025d875028bb745780dc20,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1423,resources/data/patches_3rdparty/Jacky Ligon/Templates/String.fxp,contributor,34111,00b5fcc5680103895a2c91008822d949d85c6d8e,00b5fcc5680103895a2c91008822d949d85c6d8e,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1424,resources/data/patches_3rdparty/Jacky Ligon/Templates/Twist.fxp,contributor,33334,fb11929d1a2e5d5f118c6408f2b82ac753760acf,fb11929d1a2e5d5f118c6408f2b82ac753760acf,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1425,resources/data/patches_3rdparty/Jacky Ligon/Templates/Wavetable.fxp,contributor,106520,28d21065cb68fdcc7352f3e1cfb9c745500cb159,28d21065cb68fdcc7352f3e1cfb9c745500cb159,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1426,resources/data/patches_3rdparty/Jacky Ligon/Templates/Window.fxp,contributor,42779,e47d00da0273427d8cba36168b8fc1563d6f0e20,e47d00da0273427d8cba36168b8fc1563d6f0e20,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1427,resources/data/patches_3rdparty/John Valentine/Basses/Analog Bass Imaged.fxp,contributor,34049,176503a9c4f979b0de343b72c2a4886df3d7fc17,176503a9c4f979b0de343b72c2a4886df3d7fc17,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1428,resources/data/patches_3rdparty/John Valentine/Basses/Axel's Analog Bass.fxp,contributor,37481,fb621325ff8d569f54cf38a2b64404847bbcee58,fb621325ff8d569f54cf38a2b64404847bbcee58,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1429,resources/data/patches_3rdparty/John Valentine/Basses/Distorted Power Bass Guitar.fxp,contributor,41945,a55c8109f6d3087290bc3a4d5a3cef24f0046dec,a55c8109f6d3087290bc3a4d5a3cef24f0046dec,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1430,resources/data/patches_3rdparty/John Valentine/Basses/Guitarp Slap Bass.fxp,contributor,42648,b33509b73e02ce935904b33199bf19ff15af25c9,b33509b73e02ce935904b33199bf19ff15af25c9,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1431,resources/data/patches_3rdparty/John Valentine/Basses/Power Buzz.fxp,contributor,62762,d588196368386ce8840f8ab8ac8b015348c6ab19,d588196368386ce8840f8ab8ac8b015348c6ab19,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1432,resources/data/patches_3rdparty/John Valentine/Basses/Slap Bass Guitar.fxp,contributor,42774,3a0378642827fb930915741c08b0150d80e3776f,3a0378642827fb930915741c08b0150d80e3776f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1433,resources/data/patches_3rdparty/John Valentine/Basses/Speaking Synth Bass.fxp,contributor,252801,d371243d10f6590c2f7936f81ed4b1ab4eed6e55,d371243d10f6590c2f7936f81ed4b1ab4eed6e55,True,ok,,58,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1434,resources/data/patches_3rdparty/John Valentine/Basses/Sweet Bass Guitar.fxp,contributor,40999,1b11a2d36d7d93f90b8055167fe0bee7c882e62a,1b11a2d36d7d93f90b8055167fe0bee7c882e62a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1435,resources/data/patches_3rdparty/John Valentine/Brass/French Horn.fxp,contributor,40906,e540e718101a2e0782dde502ee9857865e47452f,e540e718101a2e0782dde502ee9857865e47452f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1436,resources/data/patches_3rdparty/John Valentine/Brass/Orchestral Brass.fxp,contributor,49181,428ea3c23bbf949ff6ef72050c42c6045d08654f,428ea3c23bbf949ff6ef72050c42c6045d08654f,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1437,resources/data/patches_3rdparty/John Valentine/Brass/Trombone.fxp,contributor,40706,e0843e7b3e429304b4b543b34aa5ff4b8eee1f9b,e0843e7b3e429304b4b543b34aa5ff4b8eee1f9b,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1438,resources/data/patches_3rdparty/John Valentine/Brass/Trumpet.fxp,contributor,41523,9fb8cf3466106d2f40a0c54a487203df8333adc7,9fb8cf3466106d2f40a0c54a487203df8333adc7,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1439,resources/data/patches_3rdparty/John Valentine/FX/Cavern Water Drips.fxp,contributor,33966,42ba9b0b833a07652c2dbd60dafef1a3ad0fa446,42ba9b0b833a07652c2dbd60dafef1a3ad0fa446,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1440,resources/data/patches_3rdparty/John Valentine/FX/Cicada Forest.fxp,contributor,34997,17c031f39a861d331fd927dc1d9d416921ffcd61,17c031f39a861d331fd927dc1d9d416921ffcd61,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1441,resources/data/patches_3rdparty/John Valentine/FX/DTMF MF4 Telephone Dialler.fxp,contributor,34305,7e961ed8982d7f70047f568f499f04cfd2dd1b31,7e961ed8982d7f70047f568f499f04cfd2dd1b31,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1442,resources/data/patches_3rdparty/John Valentine/FX/Distant Thunder Rumble.fxp,contributor,42258,875eae5fecc54585bf6efe41ba0040a306240f07,875eae5fecc54585bf6efe41ba0040a306240f07,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1443,resources/data/patches_3rdparty/John Valentine/FX/Fireworks - Bang And Fizzle.fxp,contributor,33199,30bfb94b98358997aa25fead135d5968251e2d56,30bfb94b98358997aa25fead135d5968251e2d56,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1444,resources/data/patches_3rdparty/John Valentine/FX/Fireworks - Launch.fxp,contributor,34584,c226f1f1321f566c9ccfa11478e3d4c944ce97e1,c226f1f1321f566c9ccfa11478e3d4c944ce97e1,True,ok,,11,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1445,resources/data/patches_3rdparty/John Valentine/FX/Fireworks - Screamers.fxp,contributor,34949,aba8c3106784691a6775d0ca6c6c029501b7bd87,aba8c3106784691a6775d0ca6c6c029501b7bd87,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1446,resources/data/patches_3rdparty/John Valentine/FX/Grandfather Clock Ticking.fxp,contributor,32668,f7eaa4329d932fb035fa29d930c78e858f00d540,f7eaa4329d932fb035fa29d930c78e858f00d540,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1447,resources/data/patches_3rdparty/John Valentine/FX/Low-Passing Jet Airplane Flyby.fxp,contributor,62471,39abe0c1a15e78ec1b42ae42d1f45d1995600e7b,39abe0c1a15e78ec1b42ae42d1f45d1995600e7b,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1448,resources/data/patches_3rdparty/John Valentine/FX/Mission Control Space Radio.fxp,contributor,35986,0d96c3447e067d489f762fa2482134180313d84e,0d96c3447e067d489f762fa2482134180313d84e,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1449,resources/data/patches_3rdparty/John Valentine/FX/Pebble Beach Breaking Ocean Waves And Cave.fxp,contributor,41158,bdad0029b62c3a076f2597816d2d0ca5f3fd089b,bdad0029b62c3a076f2597816d2d0ca5f3fd089b,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1450,resources/data/patches_3rdparty/John Valentine/FX/Piezo Pips.fxp,contributor,31346,235a5af12fedb641800b745da4b81a0c62a69586,235a5af12fedb641800b745da4b81a0c62a69586,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1451,resources/data/patches_3rdparty/John Valentine/FX/Windy Trees Environment.fxp,contributor,37255,57c0806da62962578fda7b3bdb5d5bf3cedc77ca,57c0806da62962578fda7b3bdb5d5bf3cedc77ca,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1452,resources/data/patches_3rdparty/John Valentine/Guitars/Distorted Electric Guitar.fxp,contributor,51819,e2e1f6762132ab4bf6e90e13c23c76d335ffbb7c,e2e1f6762132ab4bf6e90e13c23c76d335ffbb7c,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1453,resources/data/patches_3rdparty/John Valentine/Guitars/Distorted Power Bass Guitar.fxp,contributor,42000,5be799c752f2dd01232f6b7743113da1ba6580cd,5be799c752f2dd01232f6b7743113da1ba6580cd,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1454,resources/data/patches_3rdparty/John Valentine/Guitars/Muted Electric Guitar Licks.fxp,contributor,40699,4cd66696fb6b0f02399bdf9b2cb7a91d7254be66,4cd66696fb6b0f02399bdf9b2cb7a91d7254be66,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1455,resources/data/patches_3rdparty/John Valentine/Guitars/Nylon Acoustic Guitar.fxp,contributor,35352,9220249d87eb24130da1eb93b120ac9132b7645c,9220249d87eb24130da1eb93b120ac9132b7645c,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1456,resources/data/patches_3rdparty/John Valentine/Guitars/Nylon Acoustic Rhythm Guitar.fxp,contributor,43302,6495b9cf7c13ced2507d3d3d32d773be2b2b878b,6495b9cf7c13ced2507d3d3d32d773be2b2b878b,True,ok,,28,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1457,resources/data/patches_3rdparty/John Valentine/Guitars/Steel Acoustic Guitar.fxp,contributor,44227,12b9f53d4d0a94abad2c23cd35c197e825ce58b2,12b9f53d4d0a94abad2c23cd35c197e825ce58b2,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1458,resources/data/patches_3rdparty/John Valentine/Keys/Amethyst Empathy.fxp,contributor,41810,4fcb2d4f70b9ec1b43977c55d246ff7bcb05eeef,4fcb2d4f70b9ec1b43977c55d246ff7bcb05eeef,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1459,resources/data/patches_3rdparty/John Valentine/Keys/Axel's Sharp Atmosphere.fxp,contributor,38959,ef0316b878b98f4f729a3360b6985864df73547d,ef0316b878b98f4f729a3360b6985864df73547d,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1460,resources/data/patches_3rdparty/John Valentine/Keys/Dexie Swirly E-Piano.fxp,contributor,34061,1dafae1015ad5f455702eef36f44049670195125,1dafae1015ad5f455702eef36f44049670195125,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1461,resources/data/patches_3rdparty/John Valentine/Keys/Dreams Are Made Of.fxp,contributor,34043,2bfc3631ca1513ba0a5ec655fb730e0a47029018,2bfc3631ca1513ba0a5ec655fb730e0a47029018,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1462,resources/data/patches_3rdparty/John Valentine/Keys/FM E-Piano Four High.fxp,contributor,36182,1801a36faf1e7c67f65f2d355e85a3386220ea4a,1801a36faf1e7c67f65f2d355e85a3386220ea4a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1463,resources/data/patches_3rdparty/John Valentine/Keys/FM Square Glassy Boops.fxp,contributor,49342,6c445ac0cb53e22fce928c020b805bdb8acb5ce7,6c445ac0cb53e22fce928c020b805bdb8acb5ce7,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1464,resources/data/patches_3rdparty/John Valentine/Keys/Grand Piano.fxp,contributor,54330,8515f4c7f8a9b0cd161b86a47a324090434fe0f1,8515f4c7f8a9b0cd161b86a47a324090434fe0f1,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1465,resources/data/patches_3rdparty/John Valentine/Keys/Harpsichord.fxp,contributor,38967,a5c7db5684b138612b48ddfce573e1bf1032c440,a5c7db5684b138612b48ddfce573e1bf1032c440,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1466,resources/data/patches_3rdparty/John Valentine/Keys/Pipe Organ Flutes & Reeds.fxp,contributor,37697,aa3131a865add5b1407373707f0ec9c411554d15,aa3131a865add5b1407373707f0ec9c411554d15,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1467,resources/data/patches_3rdparty/John Valentine/Keys/Pipe Organ Trumpet Pedal.fxp,contributor,36070,85f4f4e330d865e9410b8d16a64db3f65cf812ba,85f4f4e330d865e9410b8d16a64db3f65cf812ba,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1468,resources/data/patches_3rdparty/John Valentine/Keys/Rhythm Synth.fxp,contributor,34900,2614b6d3ddea0e071e1e9665d02ee4e60b884ee6,2614b6d3ddea0e071e1e9665d02ee4e60b884ee6,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1469,resources/data/patches_3rdparty/John Valentine/Keys/Valen Tines E-Piano.fxp,contributor,44502,a7d215e3f151465ccb299ce1724d34e521dbe315,a7d215e3f151465ccb299ce1724d34e521dbe315,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1470,resources/data/patches_3rdparty/John Valentine/Leads/Axel's Brassy Lead.fxp,contributor,32227,709ca0aa46355c8858e8a993e9bfc2ec5f8a5474,709ca0aa46355c8858e8a993e9bfc2ec5f8a5474,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1471,resources/data/patches_3rdparty/John Valentine/Leads/Crockett's Plucked Lead.fxp,contributor,39709,7030157ae5b7e62772c999e965306d8d2a5ccf91,7030157ae5b7e62772c999e965306d8d2a5ccf91,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1472,resources/data/patches_3rdparty/John Valentine/Leads/Laser Harp.fxp,contributor,41700,ae8a638b549e8ec80567a9005e3d7e5c17897b22,ae8a638b549e8ec80567a9005e3d7e5c17897b22,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1473,resources/data/patches_3rdparty/John Valentine/Leads/Synced Synth Solo Lead.fxp,contributor,34473,5cd4920167bd79ff12baa6b102df4b95067d966f,5cd4920167bd79ff12baa6b102df4b95067d966f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1474,resources/data/patches_3rdparty/John Valentine/Pads/70s Fizzy String.fxp,contributor,29335,70bf3f58abc1aa4ed6c216358cf77362b0b6cd5e,70bf3f58abc1aa4ed6c216358cf77362b0b6cd5e,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1475,resources/data/patches_3rdparty/John Valentine/Pads/Axel's Brassy Pad.fxp,contributor,38695,3a0f214905b2b3b707d4c106a66b16b850fd40ea,3a0f214905b2b3b707d4c106a66b16b850fd40ea,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1476,resources/data/patches_3rdparty/John Valentine/Pads/Resonant String Ensemble.fxp,contributor,34784,d3695a75e45d797cd4ca4d4250b335c69e2a640a,d3695a75e45d797cd4ca4d4250b335c69e2a640a,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1477,resources/data/patches_3rdparty/John Valentine/Pads/Sweeping Distorted Pad.fxp,contributor,33872,cdf643bb21168b3e09039dfea29b9a1337279bc7,cdf643bb21168b3e09039dfea29b9a1337279bc7,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1478,resources/data/patches_3rdparty/John Valentine/Percussion/Axel's Synth Claps.fxp,contributor,104611,4a7554f9f4bf8281a154b4f2456ecd1025a4494d,4a7554f9f4bf8281a154b4f2456ecd1025a4494d,True,ok,,18,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1479,resources/data/patches_3rdparty/John Valentine/Percussion/Bongo.fxp,contributor,36967,c5758079f1acd88be97f01754fd27fe74625bf00,c5758079f1acd88be97f01754fd27fe74625bf00,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1480,resources/data/patches_3rdparty/John Valentine/Percussion/Claves (Sticks).fxp,contributor,30375,4df8c3941fd4fbb929eddfed1eb0b54a7de955c4,4df8c3941fd4fbb929eddfed1eb0b54a7de955c4,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1481,resources/data/patches_3rdparty/John Valentine/Percussion/Cowbell.fxp,contributor,33035,2492d55bec4a8aa012926f4cc8695b88e610f68c,2492d55bec4a8aa012926f4cc8695b88e610f68c,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1482,resources/data/patches_3rdparty/John Valentine/Percussion/Cymbal Tap.fxp,contributor,35393,58f15b2f6e88c034feaef39c3aad43e6f03389e8,58f15b2f6e88c034feaef39c3aad43e6f03389e8,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1483,resources/data/patches_3rdparty/John Valentine/Percussion/Handbells.fxp,contributor,44966,1c1d5b3350eb75f04986d67d98d923c5f00c7620,1c1d5b3350eb75f04986d67d98d923c5f00c7620,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1484,resources/data/patches_3rdparty/John Valentine/Percussion/Hi Hats Brushed.fxp,contributor,40691,e87c07b700ee53d6d4217ec84321bda31f279b50,e87c07b700ee53d6d4217ec84321bda31f279b50,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
1485,resources/data/patches_3rdparty/John Valentine/Percussion/Hi Hats Hard.fxp,contributor,73260,a56ad97169c9afdbcd9e870bf3eecd5ae7509e3f,a56ad97169c9afdbcd9e870bf3eecd5ae7509e3f,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
